2025/06/30 09:39:17 Loading cert from /workdir/cert.pem
2025/06/30 09:39:17 Loading key from /workdir/key.pem
2025/06/30 09:39:17 Opened archive /workdir/archive.wprgo
2025/06/30 09:39:17 Loading script from deterministic.js
2025/06/30 09:39:17 Use Ctrl-C to exit.
2025/06/30 09:39:17 Starting server on http://127.0.0.1:8080
2025/06/30 09:39:17 Starting server on https://127.0.0.1:8081
2025/06/30 09:39:56 ServeHTTP(http://clients2.google.com/time/1/current?cup2key=9:lJ2m_BoBrarjF1HVmwofBvFoCyvMQ2Oms_JllTnayj0&cup2hreq=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855): serving 200, 106 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/acm_sigcomm_in_coop.png): serving 200, 245933 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee-comsoc.png): serving 200, 19101 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/assets/fonts/Lato-Regular.woff): serving 200, 37580 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/assets/fonts/Lato-Bold.woff): serving 200, 36784 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee_mb_blue.gif): serving 200, 3035 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/12/logoIFIP-150x150.gif): serving 200, 87007 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/10/RIPE_NCC_Logo2015-300x73.png): serving 200, 15599 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/decix-copy-1.png): serving 200, 15740 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/06/Image-12-06-2019-a%CC%80-18.23.jpg): serving 200, 137167 bytes
2025/06/30 09:59:02 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/wp-emoji-release.min.js?ver=6.8.1): serving 200, 5166 bytes
2025/06/30 09:59:03 ServeHTTP(https://tma.ifip.org/favicon.ico): serving 302, 0 bytes
2025/06/30 09:59:03 ServeHTTP(https://tma.ifip.org/wp-includes/images/w-logo-blue-white-bg.png): serving 200, 4119 bytes
2025/06/30 09:59:19 ServeHTTP(http://clients2.google.com/time/1/current?cup2key=9:usevqrEp1TbY7dSMAW3_Ic2Yui6rUL8tptJBRncVMzw&cup2hreq=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855): serving 200, 106 bytes
2025/06/30 09:59:21 ServeHTTP(https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard): serving 200, 43 bytes
2025/06/30 09:59:22 ScriptInjector(https://tma.ifip.org/2019/committee/): succesfully injected
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/committee/): serving 200, 14928 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/solid.min.css?ver=6.2.4): serving 200, 325 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/v4-shims.min.css?ver=4.7.0): serving 200, 4113 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1): serving 200, 15323 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/regular.min.css?ver=6.2.4): serving 200, 326 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/spacious-custom.js?ver=6.8.1): serving 200, 1020 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/brands.min.css?ver=6.2.4): serving 200, 4833 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/siteorigin-widgets/sow-image-default-8b5b6f678277.css?ver=6.8.1): serving 200, 224 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/style.css?ver=6.8.1): serving 200, 13486 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/genericons/genericons.css?ver=3.3.1): serving 200, 16468 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/css/font-awesome.min.css?ver=4.7.1): serving 200, 23431 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/jquery/jquery.min.js?ver=3.7.1): serving 200, 30368 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/all.min.css?ver=6.2.4): serving 200, 29808 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1): serving 200, 4872 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.32.1): serving 200, 563 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/05/cropped-pedro-lastra-127540-unsplash.png): serving 200, 1916723 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/siteorigin-widgets/sow-image-default-c67d20f9f743.css?ver=6.8.1): serving 200, 239 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/navigation.js?ver=6.8.1): serving 200, 2648 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/skip-link-focus-fix.js?ver=6.8.1): serving 200, 425 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee_mb_blue.gif): serving 200, 3035 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/12/logoIFIP-150x150.gif): serving 200, 87007 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee-comsoc.png): serving 200, 19101 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/assets/fonts/Lato-Regular.woff): serving 200, 37580 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/01/Akamai_Logo_New.png): serving 200, 7661 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/acm_sigcomm_in_coop.png): serving 200, 245933 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/12/newnet-3.png): serving 200, 85884 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/decix-copy-1.png): serving 200, 15740 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/10/RIPE_NCC_Logo2015-300x73.png): serving 200, 15599 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/01/onf-logo.jpg): serving 200, 16306 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/sigcomm.png): serving 200, 32198 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/06/Image-12-06-2019-a%CC%80-18.23.jpg): serving 200, 137167 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/wp-emoji-release.min.js?ver=6.8.1): serving 200, 5166 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/06/Templates_Logos_CONCORDIA-1.jpeg): serving 200, 22625 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/01/Measurement-Lab-Logo.png): serving 200, 17979 bytes
2025/06/30 09:59:22 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/12/huawei-150x150.png): serving 200, 16398 bytes
2025/06/30 09:59:23 ServeHTTP(https://tma.ifip.org/favicon.ico): serving 302, 0 bytes
2025/06/30 09:59:23 ServeHTTP(https://tma.ifip.org/wp-includes/images/w-logo-blue-white-bg.png): serving 200, 4119 bytes
2025/06/30 09:59:39 ServeHTTP(http://clients2.google.com/time/1/current?cup2key=9:XqU1lHIqFDJFJNzEoFVrGr2q-FvLkajUbIV_ZnhxFXA&cup2hreq=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855): serving 200, 107 bytes
2025/06/30 09:59:41 ServeHTTP(https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard): serving 200, 43 bytes
2025/06/30 09:59:42 ScriptInjector(https://tma.ifip.org/2019/registrations/): succesfully injected
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/registrations/): serving 200, 13570 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/regular.min.css?ver=6.2.4): serving 200, 326 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/v4-shims.min.css?ver=4.7.0): serving 200, 4113 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/solid.min.css?ver=6.2.4): serving 200, 325 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/brands.min.css?ver=6.2.4): serving 200, 4833 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1): serving 200, 4872 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/genericons/genericons.css?ver=3.3.1): serving 200, 16468 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1): serving 200, 15323 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/spacious-custom.js?ver=6.8.1): serving 200, 1020 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/style.css?ver=6.8.1): serving 200, 13486 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/siteorigin-widgets/sow-image-default-8b5b6f678277.css?ver=6.8.1): serving 200, 224 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/all.min.css?ver=6.2.4): serving 200, 29808 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/css/font-awesome.min.css?ver=4.7.1): serving 200, 23431 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.32.1): serving 200, 563 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/jquery/jquery.min.js?ver=3.7.1): serving 200, 30368 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/05/cropped-sladjana-karvounis-424406-unsplash-2.png): serving 200, 1379969 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/siteorigin-widgets/sow-image-default-c67d20f9f743.css?ver=6.8.1): serving 200, 239 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/navigation.js?ver=6.8.1): serving 200, 2648 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/skip-link-focus-fix.js?ver=6.8.1): serving 200, 425 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee_mb_blue.gif): serving 200, 3035 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee-comsoc.png): serving 200, 19101 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/12/logoIFIP-150x150.gif): serving 200, 87007 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/01/Akamai_Logo_New.png): serving 200, 7661 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/12/newnet-3.png): serving 200, 85884 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/assets/fonts/Lato-Regular.woff): serving 200, 37580 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/assets/fonts/Lato-Bold.woff): serving 200, 36784 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/acm_sigcomm_in_coop.png): serving 200, 245933 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/12/huawei-150x150.png): serving 200, 16398 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/06/Templates_Logos_CONCORDIA-1.jpeg): serving 200, 22625 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/01/Measurement-Lab-Logo.png): serving 200, 17979 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/sigcomm.png): serving 200, 32198 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/decix-copy-1.png): serving 200, 15740 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/06/Image-12-06-2019-a%CC%80-18.23.jpg): serving 200, 137167 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/10/RIPE_NCC_Logo2015-300x73.png): serving 200, 15599 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/01/onf-logo.jpg): serving 200, 16306 bytes
2025/06/30 09:59:42 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/wp-emoji-release.min.js?ver=6.8.1): serving 200, 5166 bytes
2025/06/30 09:59:43 ServeHTTP(https://tma.ifip.org/favicon.ico): serving 302, 0 bytes
2025/06/30 09:59:43 ServeHTTP(https://tma.ifip.org/wp-includes/images/w-logo-blue-white-bg.png): serving 200, 4119 bytes
2025/06/30 09:59:59 ServeHTTP(http://clients2.google.com/time/1/current?cup2key=9:J0VRo9DoFlDQuN1cpPZu1IwBxKPzYkUU-sCCNSKPGWU&cup2hreq=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855): serving 200, 106 bytes
2025/06/30 10:00:01 ServeHTTP(https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard): serving 200, 43 bytes
2025/06/30 10:00:01 ScriptInjector(https://tma.ifip.org/2019/venue/): succesfully injected
2025/06/30 10:00:01 ServeHTTP(https://tma.ifip.org/2019/venue/): serving 200, 19496 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1): serving 200, 15323 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.32.1): serving 200, 563 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/brands.min.css?ver=6.2.4): serving 200, 4833 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/solid.min.css?ver=6.2.4): serving 200, 325 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/regular.min.css?ver=6.2.4): serving 200, 326 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/genericons/genericons.css?ver=3.3.1): serving 200, 16468 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/v4-shims.min.css?ver=4.7.0): serving 200, 4113 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/all.min.css?ver=6.2.4): serving 200, 29808 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/style.css?ver=6.8.1): serving 200, 13486 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/jquery/jquery.min.js?ver=3.7.1): serving 200, 30368 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/siteorigin-widgets/sow-google-map-default-6b23895f316e-112.css?ver=6.8.1): serving 200, 198 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1): serving 200, 4872 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/css/font-awesome.min.css?ver=4.7.1): serving 200, 23431 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/spacious-custom.js?ver=6.8.1): serving 200, 1020 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/05/cropped-pedro-lastra-127540-unsplash.png): serving 200, 1916723 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/siteorigin-widgets/sow-image-default-8b5b6f678277.css?ver=6.8.1): serving 200, 224 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/siteorigin-widgets/sow-image-default-c67d20f9f743.css?ver=6.8.1): serving 200, 239 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/navigation.js?ver=6.8.1): serving 200, 2648 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/js/skip-link-focus-fix.js?ver=6.8.1): serving 200, 425 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/plugins/so-widgets-bundle/js/sow.google-map.min.js?ver=1.69.0): serving 200, 3676 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/10/cnam-201x300.jpg): serving 200, 15491 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/assets/fonts/Lato-Regular.woff): serving 200, 37580 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/10/hall-m-198x300.jpg): serving 200, 16162 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/10/pendulum-300x225.jpeg): serving 200, 14523 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/04/pompidou-300x225.jpg): serving 200, 24990 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/04/le-georges-centre-georges-pompidou-beaubourg-salle-300x198.jpg): serving 200, 17570 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/10/Cnam-19502_HD-amphi-Paris-1024x734-300x215.jpg): serving 200, 20041 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/04/16690456146_29daf653b0_k-300x169.jpg): serving 200, 18123 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/assets/fonts/Lato-Bold.woff): serving 200, 36784 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/10/Musee-des-arts-et-metiers-630x405-C-OTCP-Amelie-Dupont-I-147-31-300x193.jpg): serving 200, 14993 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee_mb_blue.gif): serving 200, 3035 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/10/musee-des-arts-et-metiers-300x177.jpg): serving 200, 15850 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/02/ieee-comsoc.png): serving 200, 19101 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/12/logoIFIP-150x150.gif): serving 200, 87007 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/01/Akamai_Logo_New.png): serving 200, 7661 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/12/newnet-3.png): serving 200, 85884 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/acm_sigcomm_in_coop.png): serving 200, 245933 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/01/Measurement-Lab-Logo.png): serving 200, 17979 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/decix-copy-1.png): serving 200, 15740 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/12/huawei-150x150.png): serving 200, 16398 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/01/onf-logo.jpg): serving 200, 16306 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2017/10/RIPE_NCC_Logo2015-300x73.png): serving 200, 15599 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/06/Templates_Logos_CONCORDIA-1.jpeg): serving 200, 22625 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2018/11/sigcomm.png): serving 200, 32198 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-includes/js/wp-emoji-release.min.js?ver=6.8.1): serving 200, 5166 bytes
2025/06/30 10:00:02 ServeHTTP(https://tma.ifip.org/2019/wp-content/uploads/sites/8/2019/06/Image-12-06-2019-a%CC%80-18.23.jpg): serving 200, 137167 bytes
2025/06/30 10:00:02 ServeHTTP(https://maps.googleapis.com/maps/api/js?key=AIzaSyBIKRYS0fx1W8IrBFfpedCTY5MIQiQmxyE&callback=soGoogleMapInitialize&loading=async&libraries=marker): serving 200, 2542 bytes
2025/06/30 10:00:03 ServeHTTP(https://maps.googleapis.com/maps-api-v3/api/js/61/6d/marker.js): serving 200, 23436 bytes
2025/06/30 10:00:03 ServeHTTP(https://maps.googleapis.com/maps-api-v3/api/js/61/6d/common.js): serving 200, 34558 bytes
2025/06/30 10:00:03 ServeHTTP(https://maps.googleapis.com/maps-api-v3/api/js/61/6d/main.js): serving 200, 72003 bytes
2025/06/30 10:00:03 ServeHTTP(https://maps.googleapis.com/maps-api-v3/api/js/61/6d/util.js): serving 200, 75118 bytes
2025/06/30 10:00:03 ServeHTTP(https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true): serving 200, 23 bytes
2025/06/30 10:00:03 ServeHTTP(https://maps.googleapis.com/maps-api-v3/api/js/61/6d/geocoder.js): serving 200, 2321 bytes
2025/06/30 10:00:03 ServeHTTP(https://maps.googleapis.com/maps/api/js/AuthenticationService.Authenticate?1shttps%3A%2F%2Ftma.ifip.org%2F2019%2Fvenue%2F&4sAIzaSyBIKRYS0fx1W8IrBFfpedCTY5MIQiQmxyE&8b0&callback=_xdc_._eqmijw&key=AIzaSyBIKRYS0fx1W8IrBFfpedCTY5MIQiQmxyE&token=96187): serving 200, 186 bytes
2025/06/30 10:00:03 ServeHTTP(https://tma.ifip.org/favicon.ico): serving 302, 0 bytes
2025/06/30 10:00:03 ServeHTTP(https://tma.ifip.org/wp-includes/images/w-logo-blue-white-bg.png): serving 200, 4119 bytes
2025/06/30 10:00:20 ServeHTTP(http://clients2.google.com/time/1/current?cup2key=9:uJ8IR3RnERHfNXCcW-XVG0mtBwdlj-zMpHePMutT8aQ&cup2hreq=e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855): serving 200, 106 bytes
2025/06/30 10:00:23 ServeHTTP(https://accounts.google.com/ListAccounts?gpsia=1&source=ChromiumBrowser&json=standard): serving 200, 43 bytes
2025/06/30 10:00:23 ScriptInjector(https://tma.ifip.org/2019/curiosity-corner/): succesfully injected
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/curiosity-corner/): serving 200, 16059 bytes
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/v4-shims.min.css?ver=4.7.0): serving 200, 4113 bytes
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/all.min.css?ver=6.2.4): serving 200, 29808 bytes
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/solid.min.css?ver=6.2.4): serving 200, 325 bytes
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/regular.min.css?ver=6.2.4): serving 200, 326 bytes
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/style.css?ver=6.8.1): serving 200, 13486 bytes
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/wp-includes/css/dist/block-library/style.min.css?ver=6.8.1): serving 200, 15323 bytes
2025/06/30 10:00:23 ServeHTTP(https://tma.ifip.org/2019/wp-content/themes/spacious/font-awesome/library/font-awesome/css/brands.min.css?ver=6.2.4): serving 200, 4833 bytes
